Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S5207,LSYNT,PQXZB,lsynt90@outlook.com,Male,25,CE,94.2,37,47,5.22,6.38,6,19,120.59,A,3,Yes,No,Primary,Medium,3
S5208,HFDPT,UVGCJ,hfdpt122@gmail.com,Other,23,BBA,60.88,24,35,9.99,9.05,8,14,100.04,B,17,No,Yes,None,Low,1
S5209,ZEMQZ,SJEAT,zemqz983@yahoo.com,Other,18,ME,71.47,27,45,7.01,8.4,7,13,107.4,B,7,Yes,Yes,Secondary,High,4
S5210,CLBYA,RTSWO,clbya918@yahoo.com,Female,25,CE,94.93,27,50,9.41,8.98,5,16,116.39,B,8,No,No,Post-Graduate,High,8
S5211,GADPI,ROYSR,gadpi53@gmail.com,Male,22,MBA,69.17,34,42,5.42,9.33,6,20,116.75,B,8,No,Yes,None,Medium,9
S5212,BKGCV,SQTMN,bkgcv850@edu.in,Female,25,ME,72.66,26,30,9.27,7.94,8,17,98.21,C,8,No,Yes,None,High,6
S5213,IDNSJ,DWRFT,idnsj745@yahoo.com,Male,24,BBA,62.87,37,35,7.09,8.96,10,14,112.04,B,16,No,Yes,None,Medium,5
S5214,YJXGV,BEXPQ,yjxgv19@outlook.com,Female,25,CSE,97.62,20,32,8.65,9.22,8,20,97.87,C,19,No,No,Secondary,Low,3
S5215,VYJMB,HIAGY,vyjmb243@gmail.com,Male,21,ECE,98.68,33,47,7.8,7.48,5,18,118.27,B,20,No,No,Primary,Medium,9
S5216,EHYMO,ZVJST,ehymo78@outlook.com,Male,19,AI/ML,66.46,31,33,8.86,9.65,10,14,106.51,B,4,Yes,Yes,None,Medium,2
S5217,XHQFY,WDOHE,xhqfy219@outlook.com,Male,23,IT,87.5,30,47,9.3,5.97,6,11,109.27,B,10,No,No,Graduate,Low,1
S5218,COJGG,GQITY,cojgg507@outlook.com,Male,18,MBA,84.7,30,48,5.69,8.74,5,20,117.43,B,1,No,Yes,Graduate,High,8
S5219,UDQCG,JFKUU,udqcg52@edu.in,Female,19,CSE,60.2,30,48,9.23,6.13,10,14,117.37,B,18,No,No,Primary,High,2
S5220,MCUWT,JFLOE,mcuwt60@gmail.com,Male,21,AI/ML,85.56,39,32,8.03,8.16,6,14,107.19,B,20,No,Yes,Primary,Medium,9
S5221,JZNUA,YUNWY,jznua486@edu.in,Male,25,MBA,75.98,22,31,6.22,5.22,9,14,87.44,C,1,Yes,No,Secondary,Medium,5
S5222,BDGNQ,WLOAS,bdgnq419@outlook.com,Male,24,BBA,62.56,35,32,6.6,8.48,7,16,105.09,B,8,Yes,No,Primary,High,3
S5223,FQBPV,LADIE,fqbpv586@edu.in,Female,21,ME,83.12,38,41,9.67,9.42,5,17,120.09,A,1,Yes,No,Primary,Low,5
S5224,QSYFM,DYZPY,qsyfm829@outlook.com,Male,19,AI/ML,78.84,37,49,5.2,8.82,10,20,130.01,A,1,Yes,No,Graduate,Low,9
S5225,ZLKNZ,MPNKH,zlknz134@outlook.com,Female,19,IT,83.62,38,31,8.43,7.55,8,16,108.98,B,14,No,No,Secondary,Medium,8
S5226,JKUCM,XZVCH,jkucm153@outlook.com,Other,18,IT,81.27,27,32,7.63,9.98,10,11,97.61,C,6,Yes,No,Graduate,Medium,3
S5227,UUTHO,TFBPR,uutho579@outlook.com,Male,23,CE,88.35,22,46,6.36,5.22,9,20,108.58,B,5,No,No,Post-Graduate,Medium,10
S5228,WYGNP,UTBHM,wygnp221@edu.in,Female,22,CE,89.69,20,47,6.41,6.71,9,12,101.12,B,5,Yes,No,Primary,Medium,2
S5229,YSHVV,EVRJK,yshvv455@gmail.com,Male,23,AI/ML,79.8,30,41,5.84,5.54,6,12,100.37,B,7,No,Yes,Graduate,High,9
S5230,EQPEH,GRGKD,eqpeh842@outlook.com,Other,24,AI/ML,78.27,29,41,5.51,5.84,10,14,105.35,B,2,Yes,Yes,Primary,Low,9
S5231,LFJWS,QQLQS,lfjws222@outlook.com,Male,23,MBA,63.6,39,44,7.04,5.6,8,18,121.64,A,17,No,No,Graduate,High,4
S5232,FIOEY,WJMIM,fioey102@gmail.com,Female,18,CE,98.77,40,41,5.06,8.26,10,11,115.32,B,19,Yes,No,Graduate,Low,9
S5233,LYBSE,YPPFL,lybse373@yahoo.com,Female,20,ME,69.21,38,41,8.51,8.29,10,18,123.81,A,19,No,Yes,Secondary,Low,5
S5234,ZDMIS,MGXRA,zdmis305@outlook.com,Male,21,CSE,71.46,34,33,9.6,8.73,7,16,108.33,B,10,Yes,Yes,Secondary,Low,1
S5235,TFFHK,LYJDI,tffhk662@outlook.com,Male,19,IT,77.36,33,41,9.72,8.85,9,14,115.57,B,8,Yes,No,Post-Graduate,High,9
S5236,KABOY,UKWBG,kaboy573@yahoo.com,Other,18,ECE,69.11,39,46,5.31,5.02,10,17,122.33,A,13,Yes,Yes,Graduate,Medium,9
S5237,EOPNQ,UVCVI,eopnq132@outlook.com,Other,23,CE,87.52,33,48,5.87,9.04,9,18,122.91,A,10,Yes,No,Post-Graduate,High,3
S5238,BRBEX,HSRXV,brbex386@outlook.com,Other,24,ME,60.39,33,49,8.25,8.11,5,17,120.36,A,18,No,No,Secondary,Medium,1
S5239,FVZMR,NKZUX,fvzmr372@edu.in,Female,19,CSE,70.03,23,41,5.19,7.04,5,13,94.23,C,1,No,Yes,Graduate,Medium,7
S5240,VRKCL,VSFTT,vrkcl766@edu.in,Other,22,ECE,75.25,36,37,8.48,5.71,6,18,111.19,B,5,Yes,No,None,Low,6
S5241,GFAQL,ALAPW,gfaql570@outlook.com,Other,19,AI/ML,65.09,30,49,7.02,7.54,7,20,120.56,A,15,No,Yes,Secondary,Low,7
S5242,XZMRF,MSVJK,xzmrf883@edu.in,Female,21,MBA,72.16,39,39,7.93,7.38,9,18,120.31,A,1,Yes,Yes,Secondary,Medium,3
S5243,WTQTO,NMCSJ,wtqto44@yahoo.com,Other,18,CSE,85.66,38,40,6.38,5.75,10,13,113.14,B,13,No,Yes,Graduate,Low,7
S5244,IAQSY,LRENV,iaqsy983@yahoo.com,Female,25,BBA,66.86,36,44,9.02,9.65,10,13,121.68,A,4,No,Yes,Graduate,Low,8
S5245,VXCRM,SDYYI,vxcrm967@outlook.com,Other,20,ECE,78.78,21,50,9.0,7.3,7,14,108.29,B,11,Yes,Yes,None,Medium,6
S5246,NXXHE,NODJH,nxxhe469@yahoo.com,Other,23,CSE,98.88,36,43,7.49,8.45,9,15,118.94,B,1,No,Yes,Secondary,High,9
S5247,CQBDM,SAMUU,cqbdm821@yahoo.com,Male,18,CSE,96.31,40,31,8.89,8.63,5,18,111.52,B,19,No,Yes,Secondary,High,3
S5248,EUFJE,YBKRC,eufje423@outlook.com,Other,24,BBA,76.57,39,43,6.59,9.65,7,10,115.24,B,20,No,No,Post-Graduate,High,2
S5249,LIKPY,XRGAI,likpy682@outlook.com,Male,25,BBA,69.41,27,49,8.1,8.88,10,10,112.99,B,15,No,Yes,Post-Graduate,Medium,9
S5250,WQZEX,PUUMQ,wqzex409@edu.in,Female,21,ECE,73.38,30,38,8.33,5.69,6,20,108.02,B,12,Yes,No,Primary,Low,10
S5251,OCTQT,GKYQZ,octqt521@gmail.com,Male,23,AI/ML,77.93,26,46,7.83,8.15,8,20,115.98,B,11,No,No,Graduate,Medium,10
S5252,MSGUM,CQIFP,msgum748@outlook.com,Other,20,BBA,96.66,31,33,7.67,7.39,8,12,99.06,C,8,No,Yes,Secondary,High,1
S5253,BEOUT,XSIAY,beout368@yahoo.com,Male,23,ECE,77.46,38,39,8.56,9.91,10,17,122.47,A,2,No,No,None,Low,3
S5254,MCCGB,CUWPN,mccgb186@yahoo.com,Male,20,IT,93.18,35,49,5.95,7.71,5,13,115.67,B,18,No,Yes,Primary,Medium,9
S5255,YYTAY,PNOOA,yytay548@yahoo.com,Male,22,IT,73.46,40,34,5.91,9.26,6,20,115.17,B,5,Yes,Yes,Graduate,High,6
S5256,PXXRR,ENXRX,pxxrr93@yahoo.com,Male,24,ECE,75.6,28,34,8.17,7.14,6,18,101.3,B,5,No,No,Primary,High,4
S5257,FEDJS,KCOXE,fedjs951@yahoo.com,Male,19,CSE,81.97,40,31,9.02,7.57,7,11,105.59,B,13,Yes,No,Secondary,Medium,10
S5258,HZJVJ,FPGVV,hzjvj74@yahoo.com,Male,19,ECE,62.88,32,30,6.15,5.69,5,19,97.84,C,13,No,No,Secondary,High,2
S5259,QBABR,KSCHX,qbabr542@yahoo.com,Other,18,BBA,77.96,38,40,8.63,8.37,5,11,110.99,B,14,No,Yes,Graduate,High,9
S5260,CFHYW,JTLJA,cfhyw840@yahoo.com,Female,23,AI/ML,88.89,40,36,5.68,5.77,8,16,111.45,B,14,No,No,Secondary,Low,4
S5261,PENPQ,BVVWO,penpq62@edu.in,Other,25,BBA,64.92,24,32,8.95,9.38,8,16,98.34,C,6,No,Yes,Primary,Low,4
S5262,NWKMZ,JLZVH,nwkmz706@yahoo.com,Female,21,CE,80.11,30,50,7.86,10.0,7,15,119.85,B,15,Yes,Yes,None,Medium,9
S5263,JQLGO,DMYVE,jqlgo783@gmail.com,Female,18,ME,70.65,36,47,9.78,9.07,7,18,126.85,A,8,No,No,Post-Graduate,Low,4
S5264,MMBCA,AWIFS,mmbca189@edu.in,Other,23,ME,89.22,25,38,9.0,5.62,10,11,98.62,C,14,No,No,Primary,High,3
S5265,LNFGD,OIAJV,lnfgd833@edu.in,Female,21,CSE,83.98,25,50,9.37,9.96,10,11,115.33,B,8,Yes,Yes,Secondary,Low,4
S5266,VHZHR,BXJKQ,vhzhr901@outlook.com,Male,21,BBA,80.26,40,47,5.89,9.85,9,14,125.74,A,6,Yes,No,Primary,High,5
S5267,YAEUL,HNSBW,yaeul858@outlook.com,Other,23,MBA,95.24,39,44,8.36,9.01,8,13,121.37,A,13,Yes,No,Secondary,Low,5
S5268,MNACT,KBOPJ,mnact95@edu.in,Male,22,CSE,72.45,39,48,7.59,9.93,5,12,121.52,A,15,No,Yes,Post-Graduate,Medium,2
S5269,AFVPP,XLMJQ,afvpp463@yahoo.com,Male,25,CSE,75.02,31,39,9.93,5.52,7,15,107.45,B,19,Yes,No,Secondary,Medium,9
S5270,VYFNM,MWOMC,vyfnm614@edu.in,Male,19,CE,69.35,40,48,7.32,5.75,8,20,129.07,A,1,Yes,Yes,Primary,High,5
S5271,ZSOBX,SWLTY,zsobx450@gmail.com,Male,23,ECE,92.71,34,35,7.79,8.57,9,19,113.36,B,1,Yes,Yes,Secondary,High,3
S5272,NCGSS,RMWVJ,ncgss978@outlook.com,Male,24,ME,91.56,25,47,6.52,8.97,7,17,111.49,B,4,Yes,Yes,Secondary,Medium,1
S5273,SBOVM,UIHSI,sbovm787@outlook.com,Female,22,CSE,93.32,27,33,8.22,6.08,6,12,92.3,C,10,No,No,Secondary,Medium,10
S5274,FHHSV,MGRRP,fhhsv732@yahoo.com,Other,24,MBA,92.7,38,45,5.75,5.3,8,12,114.05,B,12,Yes,No,Primary,High,7
S5275,DUKSM,YNUAX,duksm284@gmail.com,Female,25,ECE,85.83,20,42,7.25,7.53,5,17,98.78,C,11,No,No,Secondary,Medium,4
S5276,RIIDB,SGBSS,riidb447@yahoo.com,Male,20,BBA,91.39,30,33,5.46,8.11,7,12,95.57,C,11,Yes,Yes,Secondary,Medium,10
S5277,RCQLA,BKJYY,rcqla160@edu.in,Female,20,CE,99.92,39,49,5.89,9.88,9,18,130.77,A,9,Yes,No,None,Medium,1
S5278,FDKSJ,KKDFA,fdksj123@gmail.com,Other,23,ME,80.32,26,30,6.45,9.84,8,18,98.29,C,2,No,No,Primary,Medium,4
S5279,XAEDA,YMIPI,xaeda196@edu.in,Other,21,BBA,82.18,24,38,5.33,8.25,9,14,98.59,C,8,No,Yes,Secondary,High,9
S5280,LPBWH,RCYNT,lpbwh920@outlook.com,Female,21,IT,92.34,30,41,5.74,7.49,8,18,110.23,B,19,No,Yes,None,High,4
S5281,XOGHL,UPKMB,xoghl506@yahoo.com,Other,19,ME,96.73,37,32,5.91,5.71,10,10,100.62,B,8,Yes,Yes,Post-Graduate,High,4
S5282,YEGGA,LHXYO,yegga189@gmail.com,Other,21,IT,77.82,36,39,5.41,7.39,5,20,112.8,B,19,No,No,Graduate,High,9
S5283,JPNOW,JESRC,jpnow548@edu.in,Other,20,BBA,87.67,40,45,5.93,9.08,5,13,118.01,B,8,No,Yes,None,High,6
S5284,QVTYH,ETOIK,qvtyh768@edu.in,Other,19,IT,87.76,34,45,5.23,5.94,7,13,110.17,B,10,No,No,Primary,High,6
S5285,NEBRF,WJCXC,nebrf529@yahoo.com,Male,24,CSE,60.2,30,36,7.27,5.86,9,18,106.13,B,19,Yes,Yes,Secondary,Low,7
S5286,ESDTD,NNKHZ,esdtd570@gmail.com,Other,25,IT,66.93,21,33,8.09,9.26,6,12,89.35,C,11,Yes,No,Post-Graduate,Medium,4
S5287,SITQN,CIQBC,sitqn138@gmail.com,Other,18,AI/ML,97.71,34,37,6.7,7.89,9,20,114.59,B,13,Yes,Yes,Primary,High,7
S5288,JEZHA,WMTGY,jezha372@outlook.com,Male,25,MBA,62.36,33,46,8.4,7.78,5,12,112.18,B,4,No,No,Post-Graduate,Low,8
S5289,BHNHJ,GBIYW,bhnhj769@gmail.com,Male,23,BBA,81.38,30,44,9.46,6.98,8,11,109.44,B,15,No,Yes,Post-Graduate,High,5
S5290,YDUPQ,MOOUL,ydupq508@yahoo.com,Other,22,CSE,61.38,21,36,5.43,8.7,7,13,91.13,C,3,No,No,Primary,High,9
S5291,KQXYR,UQURS,kqxyr355@gmail.com,Male,20,AI/ML,74.19,36,35,8.65,6.5,6,10,102.15,B,15,Yes,Yes,Primary,High,9
S5292,EOPXR,IOLOY,eopxr140@outlook.com,Male,24,MBA,92.34,27,49,6.76,6.29,10,17,116.05,B,8,Yes,Yes,None,Medium,7
S5293,PLZTT,OFWDN,plztt865@outlook.com,Female,21,IT,94.93,31,36,5.18,8.44,10,13,103.62,B,8,No,No,Primary,High,8
S5294,VDONT,ZCMES,vdont538@gmail.com,Female,23,CSE,82.22,39,40,5.12,7.29,5,10,106.4,B,7,No,Yes,Post-Graduate,Medium,10
S5295,VKLFH,EQMPK,vklfh719@outlook.com,Female,19,CSE,95.68,29,34,8.73,5.48,5,17,99.22,C,2,No,No,Secondary,Low,5
S5296,TFFXG,HSSMV,tffxg105@edu.in,Male,18,ECE,96.36,29,47,9.34,8.49,6,18,117.83,B,20,No,No,None,Medium,2
S5297,KUGIO,LNCFL,kugio277@edu.in,Female,24,MBA,67.3,32,39,5.93,5.64,5,18,105.58,B,11,Yes,Yes,Post-Graduate,Low,8
S5298,ECVEP,JJREU,ecvep225@outlook.com,Female,21,CE,67.43,21,43,7.76,5.12,10,20,106.88,B,2,Yes,Yes,Post-Graduate,High,7
S5299,DIBRJ,TSIHS,dibrj53@outlook.com,Female,25,AI/ML,65.3,29,47,5.81,5.25,7,12,106.07,B,2,Yes,No,Secondary,Medium,5
S5300,FHXDX,BQKST,fhxdx502@edu.in,Female,24,AI/ML,84.45,20,34,6.51,7.23,7,13,87.74,C,15,Yes,No,Primary,Low,5
S5301,LLIDS,RMDUR,llids534@gmail.com,Other,25,MBA,80.27,33,42,6.88,9.96,6,14,111.84,B,19,Yes,Yes,Post-Graduate,Medium,9
S5302,OQTQD,JBGQS,oqtqd856@outlook.com,Male,22,MBA,89.41,23,41,5.75,6.47,9,17,102.22,B,7,Yes,No,Graduate,Low,2
S5303,FDUXO,YTTGT,fduxo655@yahoo.com,Female,25,AI/ML,85.46,31,31,9.84,5.78,5,10,92.62,C,13,No,Yes,Primary,High,7
S5304,YXDWM,LDYHZ,yxdwm658@yahoo.com,Other,24,CSE,87.79,23,34,9.33,7.69,6,10,90.02,C,12,Yes,Yes,None,Low,1
S5305,VMJEV,ABOYS,vmjev60@outlook.com,Other,22,BBA,72.75,29,44,7.59,8.94,9,14,112.53,B,9,Yes,No,Primary,Low,5
S5306,RCWCI,ZOJXP,rcwci518@outlook.com,Female,25,AI/ML,84.18,24,34,9.77,6.49,7,12,93.27,C,4,Yes,Yes,None,Low,7
S5307,IASCY,WRHPY,iascy905@outlook.com,Other,22,AI/ML,75.53,27,41,6.23,5.12,5,14,98.35,C,11,No,Yes,Primary,High,7
S5308,MOWFP,XBKBX,mowfp223@gmail.com,Male,22,MBA,91.53,21,44,5.74,6.31,10,20,107.05,B,12,Yes,No,Primary,High,3
S5309,OSFSB,HSQHL,osfsb426@yahoo.com,Other,25,CSE,94.76,35,50,6.5,9.3,10,16,126.8,A,1,No,Yes,Secondary,Low,10
S5310,RZEPY,TKZVE,rzepy914@outlook.com,Male,25,ECE,91.11,38,33,5.46,5.19,5,18,104.65,B,6,No,No,Secondary,Low,8
S5311,XSMOL,DBRPB,xsmol639@yahoo.com,Female,20,CSE,95.59,21,47,9.35,5.04,7,12,101.39,B,5,Yes,No,Primary,Low,5
S5312,AJPTF,IAPRE,ajptf930@outlook.com,Other,21,ECE,65.11,34,30,8.51,8.25,10,11,101.76,B,8,No,Yes,Primary,Low,10
S5313,TMNOI,MIGMD,tmnoi781@outlook.com,Female,24,CSE,86.56,27,45,8.34,9.47,10,14,113.81,B,18,Yes,Yes,Primary,Medium,10
S5314,LZYTD,PUXPN,lzytd423@gmail.com,Female,25,BBA,97.28,34,45,5.45,6.44,8,12,110.89,B,2,Yes,No,Secondary,High,10
S5315,ZODYZ,TTNPC,zodyz768@gmail.com,Male,25,ECE,71.59,26,35,9.69,5.66,5,16,97.34,C,17,No,Yes,Secondary,High,4
S5316,DYHXW,NUNPJ,dyhxw786@outlook.com,Male,22,ME,77.73,23,44,7.68,6.14,10,14,104.82,B,9,Yes,Yes,Primary,High,5
S5317,CRJBU,CANUZ,crjbu719@edu.in,Male,25,ECE,66.79,21,40,7.44,9.71,8,10,96.16,C,17,Yes,Yes,Post-Graduate,Medium,7
S5318,KEDFW,QRMGT,kedfw765@edu.in,Male,23,IT,63.82,33,50,9.06,7.03,10,13,122.09,A,20,No,Yes,None,Medium,7
S5319,UZQQB,KYAZN,uzqqb481@edu.in,Male,22,CE,81.93,25,49,5.17,5.42,8,11,103.59,B,19,Yes,No,None,Medium,3
S5320,WYBIQ,UYDJT,wybiq832@yahoo.com,Male,20,IT,62.19,23,46,6.57,7.73,6,17,106.3,B,19,No,Yes,Primary,Medium,10
S5321,JENCR,QDWNV,jencr600@edu.in,Other,20,BBA,73.35,24,48,5.32,6.15,8,16,107.47,B,14,No,No,Graduate,High,7
S5322,XJKON,FSVCD,xjkon533@edu.in,Other,21,AI/ML,73.54,37,34,9.49,5.3,6,11,102.79,B,10,Yes,Yes,Post-Graduate,Low,1
S5323,INVJW,XMDSC,invjw101@outlook.com,Female,23,AI/ML,70.55,20,38,7.71,8.42,5,15,94.13,C,7,Yes,Yes,Graduate,Low,3
S5324,PTBDM,YWABD,ptbdm464@gmail.com,Female,18,CE,82.5,22,40,5.3,8.15,9,10,94.45,C,18,No,No,None,Medium,3
S5325,XBCZW,ZHQUB,xbczw110@edu.in,Male,25,AI/ML,94.47,22,37,5.55,9.3,10,13,96.85,C,16,No,Yes,Secondary,Medium,4
S5326,EMMDX,QISZW,emmdx870@gmail.com,Other,23,BBA,70.27,21,31,7.65,7.72,7,10,84.37,C,8,No,Yes,Primary,Low,2
S5327,JBGGL,TFEJJ,jbggl855@outlook.com,Female,19,ME,97.18,26,50,6.04,5.96,5,20,113.01,B,15,Yes,Yes,Secondary,High,4
S5328,TWARU,HZNVR,twaru297@edu.in,Female,22,ME,86.53,37,47,8.24,7.2,5,18,122.44,A,11,No,Yes,Secondary,High,4
S5329,JKRCE,KFLDF,jkrce62@yahoo.com,Male,19,BBA,66.43,36,41,6.57,9.22,10,15,117.79,B,6,Yes,Yes,Primary,Low,9
S5330,EMCFM,PHDHM,emcfm261@edu.in,Male,25,ECE,99.91,25,48,5.8,8.77,5,19,111.57,B,8,Yes,Yes,Post-Graduate,High,9
S5331,ENUCF,NIAQN,enucf838@edu.in,Male,18,CSE,69.49,34,40,6.07,7.06,5,20,112.13,B,12,Yes,Yes,Primary,Medium,9
S5332,DZTHG,GMVEU,dzthg855@outlook.com,Female,21,IT,83.27,21,43,5.84,9.92,5,11,95.76,C,12,Yes,No,Graduate,Low,6
S5333,MMSWW,VLGUI,mmsww232@outlook.com,Male,23,CSE,88.39,24,49,6.85,6.38,9,10,105.23,B,10,No,Yes,None,Medium,9
S5334,NWITH,EGEAK,nwith909@edu.in,Female,21,CE,69.14,22,36,9.0,6.28,9,10,92.27,C,9,Yes,No,Post-Graduate,Low,10
S5335,PZZBK,VOYJE,pzzbk181@edu.in,Male,20,AI/ML,74.02,37,40,5.97,6.53,5,17,111.49,B,14,No,No,Post-Graduate,Medium,5
S5336,ESMJS,XSDTV,esmjs61@outlook.com,Other,22,IT,81.2,39,50,9.54,7.09,10,13,128.63,A,5,No,Yes,Primary,High,7
S5337,MHBKV,WXCEH,mhbkv442@gmail.com,Male,25,AI/ML,84.13,29,48,6.33,7.91,6,10,107.24,B,17,No,Yes,Graduate,High,2
S5338,GIIWB,RJTBP,giiwb737@edu.in,Other,20,IT,89.23,28,32,9.17,7.47,6,17,99.64,C,3,Yes,No,Graduate,High,3
S5339,LDYYQ,FMBBR,ldyyq852@outlook.com,Other,24,MBA,78.17,26,39,5.02,7.19,10,11,98.21,C,13,Yes,No,Post-Graduate,High,5
S5340,FCLMO,RESGG,fclmo99@outlook.com,Male,24,AI/ML,82.71,38,36,7.04,8.06,6,11,106.1,B,15,No,No,Post-Graduate,Low,4
S5341,HUZGR,ZPEVC,huzgr224@outlook.com,Other,19,ECE,60.16,30,44,6.23,9.49,5,17,111.71,B,11,Yes,Yes,Primary,High,9
S5342,MPZQF,CUKYB,mpzqf752@yahoo.com,Female,22,CE,89.25,27,43,5.89,8.03,10,19,112.92,B,7,Yes,No,None,High,6
S5343,TFEGB,RMHYC,tfegb594@yahoo.com,Female,25,ECE,96.81,23,37,8.62,9.34,6,20,103.95,B,11,Yes,Yes,Graduate,Medium,5
S5344,GEQMC,WUSXN,geqmc50@yahoo.com,Other,21,ME,95.91,40,38,6.31,9.51,10,17,120.82,A,1,Yes,No,Post-Graduate,Low,1
S5345,QFWWY,CCPZV,qfwwy88@gmail.com,Female,25,ECE,66.67,20,46,9.88,5.18,6,11,98.06,C,18,Yes,Yes,None,High,8
S5346,IRJYM,ASLHP,irjym750@yahoo.com,Female,25,MBA,91.23,39,40,6.74,6.35,5,12,109.08,B,6,No,Yes,Post-Graduate,Medium,4
S5347,TNKEG,JZFJG,tnkeg766@yahoo.com,Male,18,AI/ML,97.91,36,50,6.03,9.6,9,15,125.63,A,11,No,No,Graduate,High,3
S5348,IIQGD,FTHZX,iiqgd888@yahoo.com,Other,22,ME,92.1,24,45,5.42,8.5,8,20,110.91,B,19,No,No,Secondary,High,9
S5349,XEYIC,KWHRK,xeyic987@outlook.com,Male,24,BBA,85.08,36,49,7.48,7.1,7,10,116.59,B,7,Yes,No,Primary,High,2
S5350,ZVPKK,TGHQC,zvpkk824@outlook.com,Other,22,AI/ML,83.98,23,43,9.53,5.66,8,10,99.19,C,9,No,No,Secondary,High,10
S5351,CNJIJ,UJDQC,cnjij678@gmail.com,Female,19,ME,67.35,28,47,7.42,8.92,6,19,116.33,B,3,No,Yes,Primary,High,6
S5352,HDEXU,FMHKC,hdexu850@gmail.com,Other,25,ME,82.66,23,38,8.0,7.42,9,17,102.42,B,9,Yes,Yes,Post-Graduate,Medium,3
S5353,MJRYN,QJOBS,mjryn523@yahoo.com,Female,23,MBA,79.27,37,40,8.64,8.86,5,15,114.51,B,1,Yes,No,None,Low,1
S5354,YORPJ,ACJSO,yorpj879@outlook.com,Other,20,CSE,66.56,28,40,9.24,6.74,10,18,111.98,B,8,No,No,Post-Graduate,High,2
S5355,KZXOG,RVZEB,kzxog135@gmail.com,Other,20,AI/ML,70.21,33,41,8.48,6.12,5,11,104.6,B,11,No,No,Post-Graduate,Medium,8
S5356,ZLBEY,OJUCG,zlbey587@outlook.com,Male,18,CSE,80.01,37,42,8.18,5.4,10,18,120.58,A,18,Yes,Yes,Graduate,Low,5
S5357,SPZQS,LHTVG,spzqs537@gmail.com,Other,18,BBA,83.43,28,33,7.12,9.82,8,12,97.94,C,16,No,Yes,Graduate,Low,8
S5358,XRPJW,XESGV,xrpjw47@yahoo.com,Male,25,MBA,65.27,32,44,9.79,5.98,9,17,117.77,B,1,No,No,Post-Graduate,High,4
S5359,KJBXK,UETCS,kjbxk565@gmail.com,Male,18,ECE,99.57,34,40,9.12,7.3,10,17,117.42,B,9,Yes,Yes,Secondary,Low,5
S5360,HYFCU,HAONX,hyfcu772@gmail.com,Male,24,ECE,94.98,40,32,7.05,9.09,7,19,114.13,B,19,No,No,None,Low,9
S5361,SUYUL,USVUG,suyul696@outlook.com,Female,24,ME,77.01,37,48,5.36,8.17,9,10,117.54,B,14,Yes,Yes,None,Low,1
S5362,DGEIR,NBCGF,dgeir793@edu.in,Female,20,CSE,88.68,36,43,7.2,9.96,7,11,114.15,B,1,Yes,Yes,Secondary,Low,7
S5363,DHILD,NQIEB,dhild292@gmail.com,Female,20,BBA,91.29,20,44,8.32,8.98,7,11,99.29,C,12,Yes,No,Primary,Low,10
S5364,YJRKB,HCOTW,yjrkb274@outlook.com,Other,23,AI/ML,72.32,38,48,5.82,6.64,8,16,122.46,A,9,No,No,Primary,High,9
S5365,HYZCT,ACSBE,hyzct636@gmail.com,Male,22,ME,99.85,26,49,9.28,7.85,7,11,110.13,B,7,Yes,Yes,Post-Graduate,Medium,3
S5366,QDKTV,TKNSO,qdktv714@outlook.com,Female,25,CSE,74.42,38,36,9.9,5.29,5,15,109.19,B,18,Yes,No,Post-Graduate,Low,1
S5367,OYESA,IIVHT,oyesa328@gmail.com,Other,22,ME,63.87,37,45,7.47,6.44,10,12,117.91,B,4,No,Yes,Graduate,Low,4
S5368,QYEQP,MDOLH,qyeqp805@gmail.com,Male,18,CE,61.14,37,37,7.2,7.1,9,11,108.3,B,16,No,Yes,Graduate,High,1
S5369,QUGRX,XZELR,qugrx818@edu.in,Male,21,IT,84.51,37,49,5.54,5.02,9,12,117.56,B,8,No,No,Primary,Medium,5
S5370,LHGUY,EIJPC,lhguy891@edu.in,Other,24,MBA,90.13,31,30,7.02,5.98,8,11,93.0,C,18,Yes,Yes,None,Medium,9
S5371,YANFA,XJVKE,yanfa883@outlook.com,Other,25,CSE,66.73,39,42,5.14,8.35,5,13,112.49,B,18,No,Yes,Post-Graduate,Medium,8
S5372,IBOMS,ANAHS,iboms738@yahoo.com,Male,20,ECE,95.56,39,31,6.11,6.89,7,20,110.0,B,18,Yes,No,Primary,Low,9
S5373,PNTYF,TZKNB,pntyf835@yahoo.com,Male,24,AI/ML,61.91,29,39,8.19,5.26,9,14,104.45,B,2,No,Yes,Primary,Medium,8
S5374,DSRMC,LKXMU,dsrmc619@edu.in,Other,25,MBA,68.54,33,38,6.34,8.05,8,11,104.38,B,6,Yes,Yes,None,High,2
S5375,QSQSD,ICGNP,qsqsd442@outlook.com,Female,19,IT,75.31,39,41,7.76,8.52,10,15,121.28,A,4,Yes,No,None,Low,2
S5376,HBOMA,VEAVQ,hboma228@outlook.com,Other,18,CSE,95.13,21,40,5.13,7.45,10,18,101.58,B,4,Yes,No,Primary,High,10
S5377,OOKZZ,IXFQR,ookzz851@outlook.com,Male,19,BBA,69.47,31,37,9.52,9.65,8,12,107.17,B,19,No,Yes,Graduate,High,3
