Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S1486,XAMIF,TLVRD,xamif181@edu.in,Male,20,CSE,90.66274039828897,21,43,9.61,6.0,7,13,99.61,C,18,Yes,No,Post-Graduate,High,3
S1487,QUPDG,MLAKH,qupdg441@outlook.com,Other,18,MBA,96.46414025241168,26,39,6.66,9.38,5,18,104.04,B,5,No,No,Post-Graduate,Medium,10
S1488,CYAPN,ZBMRM,cyapn580@edu.in,Male,25,MBA,91.24739035513352,40,36,9.07,7.17,8,18,118.24,B,3,No,No,Primary,High,2
S1489,TPSRL,JVMXB,tpsrl970@yahoo.com,Female,23,AI/ML,95.1748064366197,25,36,8.19,5.59,5,16,95.78,C,11,Yes,Yes,Primary,High,10
S1490,SHYYQ,BFEXP,shyyq426@gmail.com,Other,22,AI/ML,83.43690362434097,30,48,9.82,7.17,8,20,122.98,A,20,Yes,Yes,Post-Graduate,Medium,6
S1491,CFMXA,PJBDG,cfmxa274@yahoo.com,Female,19,MBA,94.23636043336154,29,31,5.78,5.7,10,15,96.48,C,16,No,Yes,Primary,Low,7
S1492,NAIGX,DFXUZ,naigx526@gmail.com,Male,23,BBA,61.617820853448904,25,40,8.68,8.46,9,14,105.14,B,17,No,No,None,High,1
S1493,JRRXM,XFMIR,jrrxm16@gmail.com,Female,23,AI/ML,67.18097963150763,30,45,9.05,7.65,8,15,114.69,B,7,No,Yes,Graduate,Low,7
S1494,ZYYAZ,YRTOB,zyyaz127@edu.in,Female,25,BBA,76.51654234015139,40,46,9.88,7.27,10,12,125.14,A,5,Yes,Yes,Primary,Low,3
S1495,SEAJQ,RUMZX,seajq842@edu.in,Male,18,ECE,87.81548337816025,27,43,7.07,9.27,8,19,113.35,B,13,No,Yes,Graduate,High,6
S1496,VWYBX,STZYA,vwybx607@gmail.com,Other,19,BBA,94.29607216564952,37,37,5.56,7.46,6,15,108.02,B,6,Yes,No,None,Low,4
S1497,PDNIQ,NMQET,pdniq916@gmail.com,Male,21,IT,79.14150195129798,33,34,8.55,6.08,5,12,98.63,C,2,Yes,Yes,Graduate,Low,2
S1498,YZTWY,VBUVT,yztwy503@yahoo.com,Female,25,CE,93.22597190008645,33,37,8.47,9.05,10,16,113.52,B,12,Yes,No,Graduate,Medium,7
S1499,KYJXQ,ELCNQ,kyjxq511@edu.in,Female,21,MBA,63.01182272074756,39,32,5.71,7.7,7,15,106.42,B,1,No,No,Graduate,High,2
S1500,DFKYI,ZOIEU,dfkyi627@yahoo.com,Female,23,CSE,92.15479946329896,37,36,8.19,8.1,7,15,111.29,B,17,No,Yes,Post-Graduate,Low,3
S1501,ZTGER,AGYDE,ztger666@outlook.com,Male,23,BBA,78.14785028360662,31,33,5.33,6.5,7,14,96.84,C,6,No,No,None,Low,7
S1502,VUWGF,KBTYP,vuwgf173@edu.in,Male,24,CSE,83.60612028301816,27,41,5.28,9.1,6,15,103.39,B,2,Yes,No,Primary,Medium,8
S1503,YVZVI,PMGAR,yvzvi980@gmail.com,Other,21,CSE,75.12321335900477,24,47,5.61,7.78,5,16,105.39,B,15,No,Yes,Graduate,High,3
S1504,QXVXM,YMVSC,qxvxm589@outlook.com,Male,25,CE,97.68665516562461,27,48,9.52,9.13,5,18,116.66,B,1,Yes,Yes,Primary,Medium,1
S1505,DELOK,BLPSG,delok327@yahoo.com,Male,21,BBA,94.02531537313783,25,44,8.59,7.41,10,12,107.0,B,13,Yes,Yes,Post-Graduate,Low,3
S1506,QPOJO,UQZVM,qpojo901@gmail.com,Other,21,MBA,81.70716438815883,32,48,5.65,5.51,7,14,112.16,B,10,No,No,Graduate,High,5
S1507,HLZSK,VDMVV,hlzsk904@edu.in,Male,20,CSE,68.65036670026429,23,45,7.97,6.24,10,19,111.21,B,15,No,Yes,Primary,High,6
S1508,BJQDW,ZTYJF,bjqdw884@yahoo.com,Other,18,ECE,74.8653480646758,40,49,9.91,5.52,10,16,130.43,A,12,Yes,No,None,High,10
S1509,TCQQJ,COQYT,tcqqj271@gmail.com,Female,24,CSE,80.39327727023164,28,43,5.21,9.89,7,12,105.09,B,18,Yes,No,Secondary,High,1
S1510,HVMGQ,QYAOF,hvmgq667@edu.in,Male,23,CSE,65.25713273682466,25,44,5.04,9.6,9,19,111.64,B,3,No,Yes,Post-Graduate,High,1
S1511,IJTTV,VJYYZ,ijttv21@edu.in,Female,22,ME,86.00320914805359,37,41,7.99,5.44,10,18,119.43,B,2,Yes,No,None,Medium,2
S1512,LJYOH,ODRAE,ljyoh669@gmail.com,Male,19,CE,80.86590147588117,22,33,8.24,6.76,7,13,90.0,C,6,No,No,Secondary,Medium,5
S1513,TUFYN,IWRHR,tufyn666@outlook.com,Other,18,AI/ML,95.4428492045491,30,36,9.68,8.26,9,16,108.95,B,13,No,No,Post-Graduate,Medium,4
S1514,DZZNS,MBJEV,dzzns413@outlook.com,Female,23,ME,81.31710553915349,33,34,8.72,8.71,9,12,105.43,B,10,No,No,None,Low,5
S1515,RYMGE,LSBZP,rymge519@yahoo.com,Female,21,CSE,96.83245138572863,30,35,7.59,5.33,9,20,106.91,B,6,Yes,Yes,Post-Graduate,Medium,8
S1516,TKSRJ,LOQNH,tksrj558@gmail.com,Other,21,CE,97.9737632412708,28,49,8.82,5.35,6,20,117.17,B,8,No,No,Post-Graduate,Medium,4
S1517,CBNKQ,VSYSI,cbnkq867@yahoo.com,Female,18,IT,87.33414879119167,29,43,8.62,8.58,5,11,105.2,B,1,No,Yes,Secondary,High,1
S1518,HODRB,CNJFR,hodrb623@outlook.com,Male,18,ECE,99.94448353023799,30,31,6.51,7.64,10,18,103.16,B,14,No,No,Post-Graduate,Medium,1
S1519,VQOLY,YANBR,vqoly595@outlook.com,Male,21,CSE,96.40610369444539,40,45,8.93,7.54,10,11,122.47,A,20,Yes,Yes,Primary,High,1
S1520,KMBKF,BFQHB,kmbkf266@gmail.com,Other,20,BBA,65.0613578052808,31,34,9.26,9.8,9,11,104.06,B,12,Yes,Yes,None,Low,6
S1521,KBSKV,HABUP,kbskv390@outlook.com,Female,24,AI/ML,93.0751583677899,28,48,9.24,9.68,9,16,119.91,B,15,Yes,Yes,Graduate,High,2
S1522,EEDOA,CGLCL,eedoa882@edu.in,Male,18,ME,62.33343974044737,40,31,7.27,7.09,8,18,111.36,B,3,No,No,Secondary,Medium,1
S1523,MCAIJ,LZWAK,mcaij314@yahoo.com,Female,20,CSE,79.1306444601094,33,30,5.66,5.66,6,13,93.32,C,5,No,Yes,Primary,High,4
S1524,SDIHT,KEKEG,sdiht31@yahoo.com,Other,24,CSE,72.40119085315388,28,45,7.36,5.58,9,12,106.94,B,3,No,No,Post-Graduate,High,5
S1525,TIDAJ,IAXYN,tidaj24@edu.in,Other,23,ECE,91.68645275847662,22,44,7.03,7.43,10,12,102.47,B,1,No,Yes,Primary,High,4
S1526,NWWTH,YBNPE,nwwth40@outlook.com,Male,18,BBA,84.16989213943708,37,35,8.52,7.67,5,19,112.19,B,4,Yes,No,Secondary,Medium,6
S1527,NQENE,FVDHV,nqene200@edu.in,Male,25,CE,89.87458469627491,28,37,9.29,8.44,5,12,99.72,C,5,Yes,Yes,Secondary,Medium,3
S1528,IHDAM,NIWJN,ihdam597@outlook.com,Other,24,IT,70.22565371060152,36,49,7.81,9.74,6,11,119.55,B,5,No,Yes,Graduate,High,7
S1529,ROERK,KJVAG,roerk827@edu.in,Female,21,BBA,78.90603822637581,28,43,6.65,8.58,9,11,106.22,B,19,No,No,Graduate,Low,10
S1530,OBHRW,HEUNV,obhrw804@gmail.com,Male,23,AI/ML,70.08494756687925,32,36,6.88,5.66,10,18,108.54,B,20,Yes,No,Primary,High,9
S1531,ARAZG,XXWJE,arazg621@edu.in,Female,25,AI/ML,93.5757928167346,20,30,8.76,5.59,9,20,93.34,C,14,Yes,Yes,Secondary,Low,8
S1532,DCZUV,VHKOH,dczuv317@edu.in,Male,25,IT,61.82909832478129,36,44,7.59,9.79,5,17,119.38,B,18,Yes,Yes,Graduate,Medium,6
S1533,JYIWW,WXHRM,jyiww38@edu.in,Male,18,MBA,98.16776415669244,36,36,8.55,5.82,7,19,112.37,B,10,No,Yes,Graduate,High,8
S1534,OYHNW,JOQTO,oyhnw688@yahoo.com,Female,18,CSE,96.39033717715134,33,31,5.1,9.26,6,17,101.36,B,2,Yes,No,Post-Graduate,Medium,1
S1535,LOMGU,KPWZX,lomgu193@edu.in,Male,23,CE,88.98473730538443,36,37,7.53,6.3,10,10,106.83,B,13,No,No,None,High,1
S1536,JNYKS,GRHJJ,jnyks310@gmail.com,Other,25,MBA,94.21997197984393,31,36,5.28,8.71,9,18,107.99,B,17,No,No,Secondary,Low,7
S1537,DZQFU,LHBJS,dzqfu700@outlook.com,Other,22,CE,95.59907026240668,27,46,6.17,9.92,10,18,117.08,B,5,No,Yes,Post-Graduate,Low,3
S1538,GWIUA,OBGTP,gwiua497@gmail.com,Other,20,ME,86.37286106071416,24,50,5.13,5.03,9,13,106.17,B,19,Yes,Yes,None,High,9
S1539,KZQQN,NFLPY,kzqqn679@yahoo.com,Male,18,ECE,74.96725459823263,37,47,7.6,9.03,7,16,123.63,A,16,No,No,Post-Graduate,High,10
S1540,KIZUL,HQCTU,kizul172@gmail.com,Male,19,CE,60.992672352746524,31,34,7.46,6.33,8,15,101.79,B,4,Yes,No,None,Medium,4
S1541,BFEBN,MMXEN,bfebn149@outlook.com,Female,24,CE,98.23417818727529,40,36,8.64,5.03,10,14,113.66,B,20,No,No,None,Medium,8
S1542,ZGPUS,HCUVC,zgpus252@yahoo.com,Other,25,BBA,98.3897958446328,36,48,7.75,7.12,9,12,119.87,B,1,No,No,Post-Graduate,High,5
S1543,FJSPP,MWSRW,fjspp520@edu.in,Male,25,BBA,60.71209595884386,32,38,9.09,9.41,5,19,112.5,B,5,Yes,Yes,Post-Graduate,Medium,2
S1544,LUTUV,HCKVY,lutuv821@edu.in,Female,19,BBA,91.77287973876852,20,46,5.14,8.84,10,12,101.98,B,13,Yes,Yes,Secondary,Low,1
S1545,PYCKO,CCDCP,pycko795@edu.in,Other,19,ME,96.27273467783193,40,42,6.98,6.05,7,18,120.03,A,8,No,Yes,Secondary,Low,1
S1546,FPRSV,OKHXE,fprsv747@gmail.com,Female,22,CE,72.8552761180441,38,32,7.93,8.14,7,19,112.07,B,19,Yes,Yes,Post-Graduate,High,8
S1547,ERJYC,TAJZD,erjyc88@edu.in,Male,25,ECE,98.28329021011982,22,42,9.13,9.83,8,19,109.96,B,2,Yes,Yes,Secondary,High,2
S1548,JIAFE,EZHTV,jiafe371@outlook.com,Male,25,CSE,98.89989948486678,25,44,7.43,7.14,8,12,103.57,B,2,No,Yes,Primary,Low,3
S1549,TRCGD,UBPJI,trcgd562@yahoo.com,Other,22,IT,74.14253822584774,26,40,6.61,8.19,9,10,99.8,C,19,Yes,No,Graduate,Medium,5
S1550,DHXQG,XGHII,dhxqg355@gmail.com,Female,20,AI/ML,75.95815162050094,24,39,5.01,5.7,7,19,99.71,C,15,Yes,Yes,Secondary,High,1
S1551,QYFYI,YHNRT,qyfyi397@gmail.com,Other,23,ECE,84.77231962364088,29,31,5.25,5.29,5,12,87.53,C,1,Yes,No,Secondary,Medium,3
S1552,SAUGA,AFDGN,sauga38@yahoo.com,Male,21,BBA,88.66102710928055,21,44,5.92,5.99,9,13,98.91,C,10,No,No,Post-Graduate,High,5
S1553,PPZZG,FTPMH,ppzzg354@yahoo.com,Female,21,AI/ML,73.9092386142558,29,34,5.02,8.7,9,18,103.72,B,4,No,No,Primary,High,7
S1554,SHEGP,LNSSO,shegp304@edu.in,Female,19,ME,89.72093714198826,34,39,6.63,7.56,9,15,111.18,B,1,Yes,No,Secondary,Low,1
S1555,FOZVP,NXZQI,fozvp207@outlook.com,Male,23,ECE,69.8143167088193,38,47,7.79,6.13,8,19,125.92,A,14,Yes,Yes,Post-Graduate,High,1
S1556,YIGGS,BEHBU,yiggs378@gmail.com,Female,25,AI/ML,94.72881965651574,30,48,9.16,9.86,10,18,125.02,A,15,No,Yes,Graduate,Medium,1
S1557,WTCSU,YSYKT,wtcsu709@edu.in,Other,20,IT,80.13039225929953,34,50,6.67,7.2,7,17,121.87,A,10,No,Yes,Graduate,Medium,4
S1558,QXIUY,IWHPW,qxiuy855@gmail.com,Other,18,CSE,92.84221914661393,37,49,6.72,6.91,7,11,117.63,B,19,No,Yes,Graduate,High,9
S1559,AMBNN,EHQQT,ambnn704@gmail.com,Other,22,CE,62.42962520519924,32,44,8.15,5.95,5,16,111.1,B,2,Yes,No,None,Medium,3
S1560,PRCKV,ILKQG,prckv8@outlook.com,Male,24,ME,79.43724962588598,20,36,9.31,5.58,7,12,89.89,C,9,No,Yes,None,High,9
S1561,QFQZQ,NPOID,qfqzq21@edu.in,Male,25,ECE,77.65071150688888,25,31,5.99,7.93,6,18,93.93,C,15,Yes,No,Graduate,Low,1
S1562,SUFDI,BWQYM,sufdi689@gmail.com,Other,25,MBA,78.52278869248039,33,44,7.93,7.56,5,14,111.49,B,17,Yes,No,Primary,Low,7
S1563,LUJMD,RYZXU,lujmd576@edu.in,Male,21,IT,65.75238179432414,32,32,7.7,7.81,10,18,107.51,B,4,Yes,Yes,Primary,High,4
S1564,QWDVV,AWIAO,qwdvv346@gmail.com,Male,23,CE,92.22778585766739,39,50,9.14,7.17,9,16,130.31,A,13,No,Yes,None,High,8
S1565,ZEBDV,JSAJZ,zebdv147@gmail.com,Male,19,MBA,67.26752006406555,31,41,9.59,9.83,9,19,119.42,B,8,No,No,Secondary,Low,5
S1566,TFVIF,ZWAKC,tfvif228@yahoo.com,Female,18,ECE,88.95456793758535,27,32,8.82,6.79,10,20,104.61,B,13,Yes,No,Primary,Low,4
S1567,NJYFH,QGAQD,njyfh126@yahoo.com,Female,25,BBA,68.13253093692867,31,42,7.81,7.36,7,20,115.17,B,6,Yes,Yes,Post-Graduate,Medium,4
S1568,GBFKV,KFRSI,gbfkv355@edu.in,Male,21,IT,91.12145735375422,32,45,5.97,7.28,5,13,108.25,B,2,No,No,None,High,5
S1569,ODJZD,ZSGNU,odjzd850@gmail.com,Male,19,ECE,70.83395756745153,27,37,5.86,7.89,7,18,102.75,B,16,No,Yes,Post-Graduate,Medium,3
S1570,BDFPR,UZBAF,bdfpr188@outlook.com,Other,19,CE,70.85356434053554,34,50,6.26,6.82,5,16,118.08,B,14,Yes,Yes,Graduate,Low,2
S1571,NUTPR,BECKM,nutpr580@yahoo.com,Female,25,MBA,65.28972097939503,36,42,9.76,8.63,8,20,124.39,A,20,Yes,Yes,Post-Graduate,High,1
S1572,EHGLP,ACBJW,ehglp621@outlook.com,Female,25,AI/ML,98.06984858330699,38,46,8.21,9.29,7,20,128.51,A,2,Yes,Yes,Secondary,High,9
S1573,CSHJK,HYVAN,cshjk225@edu.in,Other,23,CE,80.49394877101177,31,41,9.75,5.82,6,10,103.57,B,8,No,Yes,Post-Graduate,Medium,4
S1574,UATPP,GPUJO,uatpp311@yahoo.com,Female,22,AI/ML,87.06389944899341,28,38,6.06,6.46,7,20,105.52,B,6,Yes,Yes,None,High,5
S1575,ETMQD,QDGUP,etmqd210@gmail.com,Other,20,ECE,84.74297501845615,32,39,9.5,6.78,5,17,109.28,B,2,No,No,Secondary,Medium,8
S1576,JUZHP,MFGNA,juzhp521@outlook.com,Female,21,CE,99.87434214566335,35,32,9.63,5.53,5,17,104.16,B,7,No,No,Primary,Medium,9
S1577,TAPXA,TEGAN,tapxa281@gmail.com,Male,25,AI/ML,79.55243512159032,22,30,7.16,7.51,6,18,90.67,C,7,Yes,No,Graduate,Low,9
S1578,ZFNTP,NUWYR,zfntp844@gmail.com,Male,24,MBA,67.29464752364005,36,35,6.89,5.66,8,15,106.55,B,13,No,No,Graduate,Medium,6
S1579,OPBVH,FZFLV,opbvh292@outlook.com,Male,25,MBA,96.71986206831119,20,34,5.17,5.76,7,14,85.93,C,4,No,No,Secondary,High,6
S1580,ZALGH,YLTNU,zalgh508@yahoo.com,Female,21,ECE,68.3336191477361,29,35,7.31,8.8,8,18,106.12,B,9,Yes,Yes,Post-Graduate,High,2
S1581,MIYOT,VDFSO,miyot734@yahoo.com,Female,24,ECE,77.23334891374375,26,45,9.62,9.45,9,11,110.08,B,19,Yes,Yes,Graduate,Medium,10
S1582,SLLPP,SACAV,sllpp102@yahoo.com,Female,21,MBA,82.31887764514686,26,48,8.73,6.35,9,16,114.08,B,18,Yes,No,None,Low,3
S1583,FJLFB,KAJBT,fjlfb685@outlook.com,Other,18,CE,66.62290850482631,22,36,6.39,9.82,6,16,96.21,C,10,No,Yes,Primary,High,4
S1584,SHYZT,LUUMQ,shyzt899@edu.in,Other,25,ME,91.2859353557269,32,36,7.97,5.8,5,20,106.77,B,1,Yes,Yes,Graduate,High,3
S1585,ZTJQA,BEPGX,ztjqa866@edu.in,Female,18,CSE,98.93431084627508,36,41,5.2,5.38,7,18,112.58,B,17,Yes,Yes,None,High,2
S1586,AINZY,BPIWX,ainzy237@yahoo.com,Male,25,BBA,85.4234470508386,38,36,8.02,9.69,6,14,111.7,B,14,No,No,Secondary,High,2
S1587,IWWHN,ADLMK,iwwhn25@yahoo.com,Female,23,BBA,78.27430695705488,27,45,6.71,9.52,7,14,109.23,B,1,No,Yes,Post-Graduate,Low,8
S1588,SUXKX,KAVNN,suxkx776@gmail.com,Female,24,CE,64.47578758888109,39,36,7.54,7.34,10,20,119.89,B,17,Yes,No,Graduate,Medium,8
S1589,OPJGC,PLBXO,opjgc583@edu.in,Male,23,ECE,86.4838019919462,22,49,8.72,6.74,10,20,116.46,B,9,No,No,Post-Graduate,Medium,2
S1590,PTYUW,YFZRS,ptyuw973@gmail.com,Other,23,CE,74.46971372385298,26,42,9.77,6.38,9,15,108.16,B,5,Yes,No,None,High,3
S1591,QYCDC,WOKRO,qycdc824@edu.in,Other,22,MBA,75.4356692368029,39,40,5.73,5.73,10,14,114.46,B,16,Yes,Yes,None,High,9
S1592,QPABS,ETQGN,qpabs654@edu.in,Other,18,AI/ML,97.36026404211952,25,37,7.92,8.17,8,19,105.1,B,16,No,No,Post-Graduate,High,7
S1593,CQVHT,OCXAB,cqvht161@edu.in,Male,24,ME,97.84324675293658,27,50,8.9,9.98,9,14,118.87,B,4,Yes,No,Graduate,Low,8
S1594,IFRMF,DIHMP,ifrmf875@edu.in,Female,18,ME,75.34450218862615,22,33,7.85,8.47,8,10,89.32,C,2,Yes,No,Post-Graduate,Medium,10
S1595,DHOQW,KPBLF,dhoqw956@edu.in,Female,24,AI/ML,60.446860390171494,29,46,9.81,6.41,10,13,114.22,B,16,No,Yes,Secondary,Medium,3
S1596,APLJU,YIERZ,aplju236@yahoo.com,Male,20,ME,64.20276276014988,22,34,7.77,9.06,5,10,87.82,C,9,Yes,Yes,Graduate,Medium,3
S1597,TIZHV,DVFAK,tizhv187@gmail.com,Male,18,IT,74.52928936463685,32,32,8.42,5.06,9,11,97.47,C,17,No,Yes,Post-Graduate,Low,5
S1598,OJCIE,OVZZE,ojcie286@outlook.com,Female,18,MBA,61.63594863818149,23,34,8.79,8.87,10,12,96.66,C,17,Yes,No,Secondary,Medium,4
S1599,HURBM,UEAMF,hurbm160@outlook.com,Female,22,ECE,65.36326835147673,31,41,8.65,7.23,5,13,105.88,B,12,No,Yes,Post-Graduate,Low,4
S1600,SAUON,OPTYW,sauon982@outlook.com,Other,19,CE,66.31829571127118,20,42,7.3,6.85,6,15,97.16,C,11,No,Yes,None,Low,10
S1601,GNEAX,WCNMQ,gneax218@yahoo.com,Other,25,BBA,61.804210938448875,31,33,9.12,5.18,9,11,98.3,C,2,Yes,No,Graduate,Medium,10
S1602,BXGBO,LYRLS,bxgbo922@edu.in,Male,23,ECE,60.95890561612995,39,30,9.55,6.29,9,19,112.84,B,10,No,No,Post-Graduate,High,1
S1603,WDRZH,HQGAI,wdrzh252@yahoo.com,Female,18,ME,90.85141142013963,25,34,9.24,7.76,6,14,96.01,C,1,Yes,No,Secondary,High,8
S1604,MPFJP,XQWSX,mpfjp493@outlook.com,Male,21,CE,95.36806754773148,38,41,7.9,7.1,6,10,110.0,B,8,Yes,Yes,Post-Graduate,High,1
S1605,SSMGV,QHYDS,ssmgv431@gmail.com,Female,18,ECE,92.17118761927725,25,45,6.49,7.91,10,13,107.4,B,7,No,Yes,Post-Graduate,Medium,4
S1606,GXFUQ,ZGDUM,gxfuq211@yahoo.com,Female,25,CSE,61.708614795609414,22,45,6.45,6.65,5,11,96.1,C,18,Yes,Yes,Graduate,Medium,4
S1607,DRFIO,EJGVJ,drfio260@edu.in,Female,23,CE,77.10390160410486,24,33,5.98,6.15,10,12,91.13,C,16,Yes,No,Graduate,Medium,9
S1608,TYRWS,YXLKO,tyrws900@outlook.com,Female,24,BBA,92.88872756546021,39,49,8.73,5.65,5,17,124.38,A,20,Yes,Yes,Primary,Medium,10
S1609,XYIAU,TXVFF,xyiau603@edu.in,Male,18,ECE,78.54561206803449,38,30,9.86,9.35,10,11,108.21,B,20,Yes,Yes,None,Low,10
S1610,PRNMS,SSWCA,prnms902@gmail.com,Male,22,ECE,81.33697886915411,21,41,6.24,7.59,6,14,95.84,C,5,No,No,Graduate,Low,10
S1611,MTDUZ,NLYHT,mtduz906@gmail.com,Female,22,ECE,96.62285033590291,36,40,6.65,7.37,5,20,115.02,B,8,Yes,Yes,Graduate,Low,1
S1612,ZVVLM,RYFMM,zvvlm549@outlook.com,Male,23,AI/ML,87.12715651002219,30,45,7.75,5.01,5,10,102.76,B,14,No,Yes,Post-Graduate,High,4
S1613,YSOFD,IMQGI,ysofd879@gmail.com,Female,21,MBA,68.59688079084437,35,33,5.64,9.43,10,15,108.08,B,12,Yes,No,None,High,4
S1614,MQDZS,PFREX,mqdzs694@edu.in,Female,18,ME,75.5234827034259,20,31,8.66,8.78,10,17,95.45,C,18,No,Yes,Post-Graduate,Medium,2
S1615,QVSSX,UOSDP,qvssx881@edu.in,Male,21,CSE,83.84254844450072,31,37,6.93,6.14,6,12,99.07,C,5,No,Yes,Secondary,High,1
S1616,AMVSF,WSZHK,amvsf995@gmail.com,Female,21,ME,97.71497482312999,20,50,7.33,8.01,9,11,105.34,B,3,Yes,No,Primary,Medium,8
S1617,BMQVZ,SBBDP,bmqvz714@edu.in,Female,24,MBA,87.85987035058498,25,47,7.28,7.28,10,14,110.55,B,10,No,Yes,Secondary,Medium,3
S1618,ZOLHE,TEMGH,zolhe341@yahoo.com,Other,23,ECE,66.29613350864565,23,48,7.11,8.77,8,11,105.87,B,3,Yes,No,Post-Graduate,Medium,6
S1619,GFXWM,RQTZB,gfxwm692@outlook.com,Male,24,AI/ML,91.23920563504863,22,32,9.85,5.15,5,11,84.99,C,7,Yes,No,None,Low,1
S1620,BINNV,XJENS,binnv436@outlook.com,Male,23,IT,90.40412186336745,29,44,9.68,8.12,9,12,111.8,B,9,Yes,No,Post-Graduate,Medium,4
S1621,WHCYJ,ASDWI,whcyj24@outlook.com,Other,20,ME,62.632234705526685,23,48,9.33,8.54,6,19,113.87,B,18,No,Yes,Graduate,Low,6
S1622,OBHGY,MRZVL,obhgy373@yahoo.com,Other,21,AI/ML,86.08902546587714,24,47,5.93,6.41,9,17,109.34,B,12,Yes,Yes,Primary,Low,10
S1623,YAKFE,THGKD,yakfe675@edu.in,Male,25,CE,63.236516134936636,21,46,5.94,5.22,10,17,105.16,B,19,Yes,No,Graduate,Medium,2
S1624,YXSWF,KANDF,yxswf738@gmail.com,Female,25,CE,90.18904556801712,38,39,7.92,7.07,6,18,115.99,B,15,Yes,No,Primary,Low,10
S1625,ESUVS,EWUGK,esuvs929@yahoo.com,Male,18,CSE,69.19708305812227,32,45,8.88,5.12,8,20,119.0,B,20,Yes,Yes,Secondary,High,8
S1626,EGRZW,MIBYT,egrzw226@gmail.com,Other,24,AI/ML,68.7982445770239,36,37,8.69,9.84,8,11,110.54,B,17,No,Yes,Post-Graduate,Low,5
S1627,CWBJI,QPBTS,cwbji331@outlook.com,Male,18,IT,86.61539614326284,35,32,7.28,8.42,9,19,110.7,B,20,Yes,Yes,Graduate,Low,6
S1628,HXXQW,MWMQU,hxxqw138@edu.in,Other,24,MBA,94.47898017189505,23,37,6.04,6.0,6,15,93.04,C,16,No,No,Primary,Medium,5
S1629,XHLBY,HBWFA,xhlby230@gmail.com,Other,24,ECE,76.36902422806335,31,49,5.66,8.23,7,16,116.89,B,11,Yes,Yes,Graduate,Medium,7
S1630,CETNZ,FBZZO,cetnz591@outlook.com,Female,21,ME,95.3385673176842,30,46,7.0,6.52,6,16,111.51,B,5,No,Yes,Secondary,High,4
S1631,AHAOD,HFGLX,ahaod8@yahoo.com,Male,19,MBA,68.81330142870515,21,41,5.91,8.19,8,15,99.09,C,11,Yes,Yes,Post-Graduate,High,2
S1632,KFALM,LVBUR,kfalm334@outlook.com,Male,19,ECE,74.22142338854094,31,41,5.01,8.5,6,10,101.51,B,14,No,Yes,Primary,Medium,8
S1633,BXEDK,CJXKZ,bxedk28@gmail.com,Male,24,BBA,95.66266293412886,31,30,6.05,9.13,7,10,93.18,C,13,Yes,Yes,Post-Graduate,Medium,6
S1634,FRDRS,UZICP,frdrs860@yahoo.com,Female,21,ME,97.30391279040964,30,30,5.16,9.44,5,15,94.59,C,14,Yes,No,Post-Graduate,Low,1
S1635,SPTPS,MJDMX,sptps948@gmail.com,Female,18,ME,75.7909372081865,25,41,5.89,8.39,7,12,99.28,C,20,Yes,No,None,Low,7
S1636,WMRXJ,MXUUV,wmrxj298@outlook.com,Female,20,CE,99.26510649660378,23,39,7.36,6.71,8,16,100.07,B,10,No,No,Post-Graduate,Medium,10
S1637,FLLAR,RBRKA,fllar549@outlook.com,Female,18,IT,61.436265744613685,32,49,9.31,8.67,7,13,118.98,B,20,Yes,Yes,Secondary,Medium,10
S1638,YZHXJ,QBZWI,yzhxj180@gmail.com,Female,18,CE,74.09334936583305,36,36,9.66,6.88,7,13,108.54,B,6,Yes,Yes,Secondary,Medium,6
S1639,KPQTO,AOGLC,kpqto402@gmail.com,Other,22,ME,63.93360629801273,35,39,6.61,5.8,6,16,108.4,B,1,No,Yes,Post-Graduate,High,10
S1640,DKVAE,GSIIG,dkvae652@edu.in,Other,25,ME,81.66768763669185,36,41,9.54,6.78,9,10,112.31,B,16,Yes,No,Secondary,Low,6
S1641,OBVHW,CAJXZ,obvhw166@edu.in,Other,22,ME,70.63437919774788,34,32,5.61,9.89,10,17,108.5,B,20,Yes,No,Post-Graduate,High,6
S1642,XFUQI,BOIUJ,xfuqi489@gmail.com,Other,25,ECE,94.15637588199144,37,44,9.37,8.43,8,10,116.8,B,13,Yes,No,Secondary,Medium,8
S1643,JGJHP,VXREJ,jgjhp931@gmail.com,Female,25,BBA,94.96253500970383,25,47,7.64,8.05,9,13,109.69,B,11,Yes,No,Graduate,Low,8
S1644,IRMRO,HNBUC,irmro613@yahoo.com,Male,22,ECE,66.16492486858941,29,36,9.85,7.57,9,20,111.42,B,17,No,No,Post-Graduate,Medium,2
S1645,EPTXG,NRDUV,eptxg335@outlook.com,Male,21,CE,60.45970081949433,26,36,8.89,5.45,9,19,104.33,B,8,Yes,Yes,Graduate,Medium,5
S1646,AVMEE,RGLQD,avmee925@edu.in,Female,18,CE,74.7872815471599,27,34,8.56,9.57,9,11,99.12,C,17,Yes,Yes,Primary,High,5
S1647,DIBXH,KJXXW,dibxh191@gmail.com,Female,20,ME,96.7798934486625,31,40,7.1,6.58,7,16,107.68,B,12,No,No,None,Low,1
